session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
gAAAAABnydXB18Nq4sptjjMri8arF0glPEvc-CQ32MGkugbTK7EwSZ27AydZscLpvD9wVizbpeyLXq-UqYzLJAuqZ6HNfI_t6w==,776,TCP,4,434.0759934422773,,0.8830242313284681,2,Chrome,0,1
gAAAAABnydXBM5PgjBovMukF50LaCJVldCDTU6jQGgvSnVodeADJxaI6p9kDP4tnqncZtEjXlCOF5ulEq-66E5I6N31w3mbh1Q==,374,UDP,3,254.56026576512116,AES,0.6657856653798536,1,Edge,0,1
gAAAAABnydXBpu8EAE2qi0BL2c23Rk2_DNNt94JYDqP6nZwad1YFfz87Kaw3gWY76kRgZSOy0I7IZzLyIm_uH4m2D06d9-k23g==,579,TCP,6,112.79375803941186,AES,0.619249148014944,3,Edge,0,1
gAAAAABnydXBSycfh05pCLoCyJUu_lbLbNOzx2GuJmyzI2aVnnnvJyFAjybVhQ41RAAe0u4pP4RgEIGgd3yY2FJBfWOUvWRr-g==,598,TCP,2,285.35239588133123,AES,0.3063029264200075,0,Chrome,0,0
gAAAAABnydXBtHHsh2sjo2P_Cs6OJtr_M_5aUKI_kEs8RfNjyYrmcViRHd5P8tScFh-o5IVO9n0-L71j83HpYbwy2fEQLAr7qA==,552,TCP,4,34.96537134318748,DES,0.7077903686438567,1,Firefox,0,1
gAAAAABnydXB-KAcVt791Us6KMPCuDSLzbTzKrmj17wwLL5eTq1pUr3R4bln3a9j6ZCIbMk0fIJi9_mYCw6fFFGIz8FhJ-V1rA==,389,TCP,5,182.2334388420055,,0.1469085962091802,0,Chrome,0,0
gAAAAABnydXBQ4_iX_BIdGR1-TqcGMmO4qsijVdH0pL2MUgq2QvW0SdfgsQsgbEC7Uv3N0bFKVtqzWEI6zqIQdEI0ZGWeFJy5w==,365,TCP,7,314.37772045002947,AES,0.1312445182782391,3,Firefox,1,1
gAAAAABnydXBcyw2sUSHqrWUtpUpYTyot9oO5GZnhrQAOiU7ggJq-voVkqAAgEq5tud4h1xkKgrCVEPiVN8v8078iSQohxIASg==,494,TCP,3,125.92799429520775,AES,0.4570682582624308,0,Edge,0,0
gAAAAABnydXBBrbKvgaVgYAmEdTSZDcEPRKAhRSjxv6VCijG_tt2ujUU0SLvN4Jb0v_D-M2Gla2hdV19Vi_-wSq5wRKHJJmAyQ==,734,TCP,6,874.8273361783977,DES,0.3651053238103662,2,Edge,0,0
gAAAAABnydXBEINmXL6gcHFPgFqb6RBjY1CAitOUTCFCUbaLdidAKfpUrbpLDXtpRfWlsZkb-L8RGcCdynzlmN3PqZFnhq4T-A==,608,TCP,3,263.6537368591982,DES,0.5460359231798372,3,Firefox,0,1
gAAAAABnydXBsL6C4o3rPcWjGhrX3RvGjsjusClSSDQ8F3aP0QqVQEckuYV2THFu4Sc_RjzLOD9DfkTrV4eFXEvCbVDmFCDK_g==,425,TCP,4,764.7065646577881,AES,0.2402812346697087,1,Chrome,0,0
gAAAAABnydXBOZ9BGuimhhrJ4baJhRE-G0lUqKAojemHXQmxW4JQWkNGQo2VCv5UUXnpfyyrn2WIYTffKGW1pjlxN_VBBeOnJg==,654,TCP,5,826.0026288798,,0.5056016204727072,2,Unknown,0,1
gAAAAABnydXBElNj1-QtAhky63qx5HVhab0XpfniSDjlu0J4APJdz-BTFbvUDz0Ro5NwekOpkzIIqRtu2LUPWsS0dwZZnJ8tGg==,64,TCP,4,474.3349700168984,DES,0.1372202845483,0,Unknown,0,1
gAAAAABnydXB1yki6O6lGv7j_X2UEtcooYupsY6BdCmzS4AQ_FoeCDh-E_biucGusXJezT_3fa141TNMEto8gqCQJKY90QLecQ==,729,TCP,3,476.9709364434849,AES,0.6452118533405042,0,Chrome,0,1
gAAAAABnydXB7hM_4dWTcis9rR9kXo5byIdUxsgQLYmpaB5EtaNqarLmZKZOjl2SIoWctc7Ie2gjFsNIBAszOX_wCEkZ_f60xQ==,152,TCP,3,696.7924873146984,AES,0.1643780619539865,3,Chrome,1,1
gAAAAABnydXB6CrQrrhVk5sMYudYkEaz-vPzCkAXQ9M4WEPokTceVLhKVUNid5OOcTAuMd0JAwukOtyjBZqEY9UhbCkygGI7TQ==,427,TCP,5,243.5440072188964,AES,0.559804549671735,1,Unknown,1,1
gAAAAABnydXBrdvr-MGDxiyCkL4bdZMMQEm5DK04sQ5NdGTvjFxNvjgBynKN9xncuVugZxLwil9t3rWiKrCn-wsJiTBcaAbLvA==,276,UDP,7,17.179111690344527,,0.4871451082531851,1,Unknown,0,1
gAAAAABnydXBiDmEBfaTTGuIOUICBJxa28JPxsT8z7D_5hQooulBXU7DxuhDAFEtjRdnIfiXeNnhs8RhJBoKjQ6WZ72eRoARzg==,241,TCP,3,828.5654254925516,AES,0.2609391931795491,3,Safari,1,1
gAAAAABnydXBbcQaqKj2DfE7Z8RRLHlAPNCEid4j0x4zYmHAFEE9HNMXR6zr8pqErp-uCT_bPkKivyU-pD_BInmUElAtuU7iow==,732,UDP,6,750.2676823881028,AES,0.2066217870197118,1,Chrome,0,0
gAAAAABnydXBvzpuRuz096_ryvBrnEINs5x0RjxT3twDIKOJNexFD3qC0b0YGKz5ohm5ttOrMBLda9OaQ6KVYfoJQNJKjLEWbA==,406,UDP,3,517.5928651917283,AES,0.2479562427335247,1,Firefox,0,0
gAAAAABnydXBbQdOV1EtEuefTsDEmnp002QxMwEJUKok0rm4YHkhwUwr5MlkaPTwuFW_J8BHDi98k598985w3UyddBdAxr8DQg==,569,TCP,7,1668.4682078348671,DES,0.4665259139308896,1,Chrome,0,1
gAAAAABnydXBfgS7KjGhMd7Zi8nzIlHSYdxQc4zEhPE0k1iBh0uk8imcHarIHvxaosNXAJQcXYnwbdYlbjaVKwgvFHqQuj8LdA==,490,TCP,3,568.437883877533,AES,0.6979769700110211,2,Chrome,0,1
gAAAAABnydXBRJhW3wR07-L3Tkik227fS11bw-fwLLzZLnfaUUWIz2gO7sZi1hiJir3p86aBRN6pNVC5WICvpyTjL6OrznCgkQ==,595,TCP,5,289.34385936499194,DES,0.2220934135544943,4,Unknown,0,1
gAAAAABnydXBQuRmbqVzQoKoWMy_rVRfzFlLSrV7nM_a04Ag-8QQtWJLaT6CVbJ0tH5aRiHF-tngpa-ULz3RN-kSl--XzO7_hQ==,515,TCP,13,1000.1040207227896,AES,0.523823895925014,0,Edge,0,1
gAAAAABnydXBWkl2eNgG6_VXzSpJCcq-FItpEhzybdKSjiuD-1RFVMl_OBz4Q1OOWOpsrkHaXiL1n1rkNy78KYA3bDAsaVsLXg==,243,TCP,3,2624.6758884278383,,0.5969908646369559,2,Chrome,0,0
gAAAAABnydXBGZKcG4-nrDAucmaLw49CBj2U_5hxZ7HHqgx6TKb4hLLl_mE1nADN_j4V87lvWn4hVX7QLi5y94qpM3rCZkIKgQ==,699,TCP,8,1068.1126801671082,DES,0.4372428769079565,2,Chrome,0,1
gAAAAABnydXBttnP-dt-VEAr_nl6c2vD8HGyW6TbbP6jsupwt8gQMgP6rBRQgkh1ia3MkTuiwAz53jvbw4Q6psHYp6F-nS_asQ==,401,TCP,5,1916.180451523356,AES,0.4739292971908922,2,Chrome,0,0
gAAAAABnydXBCJlMtKNCMwH88R4gU6ULPsas89FL85P8hQ-7k3Wicuo8ps2Unt3xepHPYInav0hi4qgxuygiKenJXecQTy-J2Q==,188,TCP,3,95.6705816855896,AES,0.5574063524961002,2,Chrome,0,0
gAAAAABnydXBjhCuMMdhdUZ4VzJ5ZMXtHD6vrGSPR1ulQ7sbgEJ5akfAF0LcL4wjcH2ergXpEVsSL24RzXdfF1wcgqX1rrqDAQ==,414,UDP,7,103.1638656139977,AES,0.1541120645827431,2,Chrome,0,1
gAAAAABnydXBNDrVW6HI21NKMoPWyvwkFhCoC9THJwYIOpytxHppcvl3xZJLXF8dCYYIV-1a8FUE107uR94rgH4TgqG2WZCbyQ==,800,TCP,4,134.36171253162152,DES,0.1775148237593637,2,Chrome,0,0
gAAAAABnydXBYeZtzCSGyqLD7850Y0b_taQJqM7rxLj8rsfcrGAzMpYoFbiLTo9ld-5s6DPUUzNS49g_mC5IHQWRS2moZcsNvw==,670,UDP,5,970.8265188274992,DES,0.1913542717642889,1,Chrome,0,0
gAAAAABnydXB7vMR3IUs5Qs_gvPmFaGu1j5Uc1fsTfvq5kFzw3IGQJgmQOPeVSsZqrb6SXkuKYiE-y3vFw7aAw9gePC6fHgTrQ==,430,ICMP,7,395.0529699407668,,0.6166008508191857,0,Safari,1,1
gAAAAABnydXBTtyOL9PywVNo-vrXnvIgGKWTcdWBOQ5SPSWoClLCy9gIOLGR476vkDa1BqMqKrru1YA2h6Ju1fz9T5pNY2EXAg==,430,ICMP,6,519.6275612821079,AES,0.4150022895994329,1,Chrome,0,0
gAAAAABnydXBvioFk5zQNu8KIkBTcpkf4KM2XwSN1T1iNQXlmvGYEsWLykm7PBfV_h3crD-2kMneSvFrzcl8-pjgwiV4FnIRGw==,435,UDP,4,242.9625722216791,AES,0.3858505951638935,3,Edge,0,1
gAAAAABnydXBE-S4u6GMarIcD8JkLeaD_PnH0MRpw0EIhZIZ0yylq_Bl1cfi-2MNnxsxoiM7BGprQFMFkDhaX0zvsi9J4V-YmA==,915,TCP,3,1065.7656315336856,DES,0.4207438376102839,2,Chrome,0,0
gAAAAABnydXBB_lkRZ31hKGZ9U0PYi6Zl8XkUnhg2ChDnx54DE1D_VzLQEazAauRC_8yh8L5IvHdQ-VlZQx-UAQEt_Bl5W6Vtg==,576,TCP,6,1493.2621878298935,DES,0.2666955399067172,1,Firefox,0,0
gAAAAABnydXBoXjk6X4Why-n3HM5H4XffOPjZcaNZL0hjT_j12_XnAOnVxpZa0xngueJH0YKgaE-K-96JiZffOjBbXs-DHELHQ==,586,TCP,4,139.68667399595648,DES,0.5873420742664075,0,Firefox,1,1
gAAAAABnydXBPTszDhli3toFOzD-BAnG_PPJ30LUV1AmqipQ5yqTTs2rMZbifTtlzn5_fyz2MiWYHhPcVLTl1eVf92yhpIPwNQ==,706,TCP,2,171.28176465348804,AES,0.1340503643630828,3,Safari,0,1
gAAAAABnydXBFxnC9T7egKfHfnz7Albn70zl9h5ApNauQrD7MoY89ajaxHhBta0hbaRwdh5RZd2txcD1lX_Nj9Zc1PUrV3lRhQ==,547,UDP,2,331.68634101788814,,0.2398186450345621,1,Chrome,0,0
gAAAAABnydXBFspXFmSc8KNyouLKfegJT80Hwt5xMyPEngxFppN2YwHM-CocrmbUovGh8EbUhXyfoMtnrlDCnseyO8ZBgfwm6g==,448,ICMP,5,262.988380446275,AES,0.6730727772772298,2,Edge,0,1
gAAAAABnydXB0fYbUMqIM7WDdR34xQwUDI-ixe5bzhvUmtpSpwGQaoPbvI5guhDPJTXo6uLaSj1W9xUbZyWqTV0FKVOY9SVxaQ==,460,TCP,1,606.6378278418492,AES,0.30723869379292,2,Edge,0,0
gAAAAABnydXBYrf7SllRPb2FIvfQ3zcaNb6hI6UigmL9t2VuqhrLriGaKBEmCvfArzNzKwz78b17K1ftPRLAdRNaC2PI7rvy_g==,485,TCP,5,1117.3318353200257,AES,0.1561076528594377,0,Chrome,0,0
gAAAAABnydXBrh5g-EzURPcnHieyyRS7bWNxiIhCo-K2rbH-c9nhO80InGFHBYE4c3ZKrjMi0f6wgImSwKV0NdXeP0QYIpbzIg==,492,TCP,4,1261.087644821543,AES,0.6100178468770278,1,Chrome,0,1
gAAAAABnydXBZ5iLasxUtQ-PN-_XAPY4tePA10Koru1mYF9-rCj4bIMsXNyvKIY9mwR7KOvHB8ZqjHxe94Tatm_d9Ey1oLXupw==,645,TCP,1,187.0094687858032,,0.586048098552625,3,Chrome,1,1
gAAAAABnydXBk-L1N6G5QtC2pKuN6Ehi53eTcwCNf2_p_36p_htvz-8tWIMXMRRwWvlpj-oaKrg4X3g1iWjx3rsuV5DcjdsVJw==,510,TCP,4,154.46193537656336,AES,0.5583171310151086,4,Chrome,0,1
gAAAAABnydXBLPnNhIzqwgA8Ho4BuLmr3hUW3aEOmRI5_uBKCs5gABC-j5r0HikpS5eEEy3MJ4PZO0yxFca-PMzQJYzO0jE_wA==,646,TCP,1,361.6609057303021,AES,0.2930586847545438,1,Chrome,0,0
gAAAAABnydXBAV0A-8Ukp0QY0NZD4mr1gw3vAsEmkZ8Gmqej8f0vvFdrH6W7g7d0oC3oGEroEJVGHnutIJ7LGjAGx3XA00RySA==,483,UDP,2,127.87585384616378,AES,0.1017023536170729,1,Firefox,0,0
gAAAAABnydXB-A1R4a4mxMKtzzmejHi7cG5jEiiq02F6kPadPARyMzZ-ZAhZgOG5_2a7ul5cSmVXJUscMsCJuXO1khommL8NGg==,515,TCP,4,77.02994354395133,AES,0.1483756163794598,1,Chrome,1,0
gAAAAABnydXB56GITNcPK_jOqkytJ6L5Z-ZHLqWUWvz1M-dqjcKyefKmWTcfd0VfVBRlSlXAohcMWWNQz20csAUzZ5a1yLqRFw==,100,UDP,3,222.2715287025508,,0.1960848935717455,0,Chrome,0,0
gAAAAABnydXB-vEkez7nam6RfWXtq_04bdIdcZGk6EBtCBEXIqb7J5vGTL8Kj_tFHSRFBISoZIahAfZI0uaSPINx_BsBJL1H7A==,683,TCP,5,400.6260158500573,,0.2868997886726938,4,Safari,0,1
gAAAAABnydXBT1yYxM_jZR0uNa3O1B2veqwytDvfGanaceqfwUyYNVRUOjS9NGyIXy8qkpo512MWk6eLODlupoFHFRR72C7Pmw==,569,UDP,2,709.0781576843634,AES,0.3074721371265356,1,Firefox,0,0
gAAAAABnydXBTv-_f_m_hyVIVgnTHF2G3kcP1H12dUFcys4kk9MFKP1Vuzo_Tg_A4AXBOifsYjX1hZQ_31FXze0mhsG1XEnqRQ==,699,TCP,3,1027.795820868021,AES,0.3334847847601467,1,Chrome,1,0
gAAAAABnydXBoifAxW2rEwWhnoJwt9CRZ1fssfm4_JvChOCjipI5y3UkNSsu6n9KIsoazo-Rc58YAHIOxV737Yp3mWIZ6m3TIg==,64,UDP,3,201.6578932460209,,0.8162006429066084,3,Firefox,1,1
gAAAAABnydXBBrwzOnNXfr4E5zxqQf13sFVgJgIdzfoPh20TQiVk83jyPZbjrnR5tZHVtoCJBFXCIqcJHCf8rBiTf-eDaJ3nFw==,917,TCP,4,1365.9220230622875,DES,0.1220051214798792,2,Chrome,0,0
gAAAAABnydXBNkCpkfaxnQhHCFNwU96CQ_VO6gxm-HFszoPwJobIgLgBqNvyiCg1mNO1b39QcFMfg3_SfNcQNu3TRKzgxcdKgw==,472,TCP,2,27.400541033574395,DES,0.0879294997974005,1,Chrome,0,0
gAAAAABnydXBYTTq1vvV6irirPApYg1AgFwUTremLPx4SNceBk2e8oOHVyJWhMupbRL2n7VcMLe0dGRj5URBx0GnFQhjmDlVvg==,721,TCP,3,469.6557728786983,DES,0.4939507685084571,0,Chrome,1,0
gAAAAABnydXBdKWuuTm1DgvQ9UxLDrku8R_6NUu_cmgCyHOSK0SmZc_ReM70DJlE3Db1A7TDu4WFPhiBadWBeFQ8XwD4UAhxQw==,292,UDP,2,802.0816197285209,DES,0.0869844737865467,0,Chrome,0,0
gAAAAABnydXBToDyeVnYdvNYGlrWrggS_L-jo0-_n2EBDbgbJuW5j-RcvncW4i-oAIFvWds1C6epGa-BM_38t1X0ZwxRdFm5Yg==,622,TCP,4,275.4177729297534,AES,0.2908844700855713,1,Firefox,0,0
gAAAAABnydXBDj_OzeI64mbyUeGIAhP5M2pDA8kpvq2uKFH9KDZTwLzP9vMIotI4jtXhtFoA_Iyk6PdWv1qcmqxA3eL2ok8Z8g==,289,TCP,2,920.8309510431544,DES,0.4406696937697273,1,Firefox,0,0
gAAAAABnydXBqUb12Ga7M1Bva7hzB2ryTmW3-app32-vIYilOZlZSw-EwHlUMbhnSvwEtOVP8gCiaypepNQHk2vSqSYVT5K19g==,375,TCP,4,1614.2466412577694,DES,0.0969519370864961,1,Unknown,0,1
gAAAAABnydXBYl30L_KqXxCZZVbr8cbLoT1AOLhjA2Elw587WvFazFEiWuPqjQvvHwJSja-aXYXfHAG1S-GnMdEN3gT4-6FUgQ==,882,TCP,9,74.89165656278581,,0.5329045401359692,0,Firefox,0,1
gAAAAABnydXBtgvijog7mBfd2STTsT9bHeCdPv6dF2EtVUImw2lzuEzdwGy5NpAwdtAoV2J_m8MQJ02v7KBY0LPTrwmooMKxzA==,461,UDP,9,574.8711511337679,AES,0.1435844194847169,0,Chrome,0,1
gAAAAABnydXBJCBLGfpHCksIOjNt9C42AJ0TIjuwdOUyrctXWTDNM1Zi6WpbfjtYrKEzkQqkPfX5DVEbHwXw8vy-9wxxrz41rQ==,543,TCP,1,15.159124010377814,AES,0.1677289120953251,2,Edge,0,0
gAAAAABnydXBdKWPyQAMv1SBwI9pp97cWNlH33p4X6sVUSfs_TkpJ_SEwKtbwWhOJvILm9If4vq1nZYtjOzvZ-Qbw1WiazaBew==,674,TCP,1,262.3303780233085,AES,0.315840152830152,0,Chrome,0,0
gAAAAABnydXBBq5eeXvFEotyqij7V6FMiIBXr0boLH_UILLIxGfmBzQcAf5VDKEsYO88J0jMOzdbPxLAZTWN8cQDTyUuY8n4kw==,599,ICMP,1,117.81711013607384,DES,0.4334782035997312,2,Chrome,0,1
gAAAAABnydXBaro-KXTUbNMiEAoFOn4jWv3InygOK3fhVKm825uuGaCMWy455W3jiKR6IgfAOelPpXRARCL5XIfrsIq1EE7qWw==,530,UDP,5,783.1182392079797,DES,0.3851986048088347,0,Firefox,0,1
gAAAAABnydXBiN6YbpKld8z6OfemAepf3Iuxb5ZnNMi2P2RJcuWwWeUD2umRm8-feP3FU7BlDHam6em6uWxdjxxisZb-T3nZUg==,572,UDP,6,228.7428002215701,AES,0.2725838896644112,2,Chrome,0,0
gAAAAABnydXBOdGUlvdRnlhpd1hL9nbXVaCEThwYCGyfFXIF6SxtQ5ql2BHwqn78WTzIa8aRSfkb_jAkdy3gEDdx6Hjx8fxP9g==,980,TCP,5,265.4723341831037,DES,0.4490901216409427,1,Chrome,0,1
gAAAAABnydXBL69g0I_UUt949fxAEZ2Ufdbd9_b3xlbOOqtk1cAKJ3JypPKvJMA6ZjHi1VeEOFVTPKw0ug_z1Mvu7FlR4QrNoA==,488,TCP,2,184.1650391385847,DES,0.319736200886747,1,Chrome,0,1
gAAAAABnydXB9fmirKL_sYL6kDDsnsSoiK-p6W-AYndubNe-53UHBePhg01qCx2m9-rztcWlXHOYSgLSP7hX2_uAOStLLaLv2A==,540,TCP,5,223.562160068093,AES,0.4522002131622228,1,Chrome,0,0
gAAAAABnydXBo1FE2jkgJ4KZq4VakAGmiLX1urc1Tx0hVLR9HFYMF7NM2-npxN4IRgVsvG_6RYAjVa-sAwEEnubT3_oPLDDh0w==,710,UDP,4,204.02757850917985,AES,0.5383924072977625,1,Chrome,0,1
gAAAAABnydXBapL-im6WZYXHQ9LHSqxIDqOE1_iSdgzyMKBE1rAYkmqT8LoomdO7sznrcVNg_8bTUJh-yuJgPvkyaHH4R1Ifxw==,721,TCP,5,957.521810129482,,0.418712325213859,2,Unknown,0,1
gAAAAABnydXBqbUzsgAu_SHCDjEl_nPxOUzAaZw-xFRCQAB4tSvgfoxIWZJ1It-5zcLhTod443tOILtq6mG1vasR2gyeB2unxw==,737,TCP,2,2495.4126462088125,DES,0.1522618474101554,2,Edge,0,0
gAAAAABnydXB0vpeYcATTWyYcV-OWw1LeEt6_DN8sIpWBkpRo_0q3c9_-4A8AQJ_ESS0A27JlZ19TD6oNuivRcHQsC-bDjQbWQ==,627,TCP,2,539.0387444620737,DES,0.2887082435316084,2,Chrome,0,0
gAAAAABnydXBI-yzSnUrlZhAbUrWP_LZbo4VBbZQBEmIpjulAPb0YDo95ZVovbAxhRzo9oz93rOjZCzDolLqPpeQUzw6eGzRRA==,271,TCP,1,733.8085531314982,,0.3158799892225623,1,Unknown,0,0
gAAAAABnydXB-mZAEhqkOBQnZrYbSp9a2LJMwArrVhLc5mmQBve7nb7xLQgZ76Gf_JlFJpyapZooR-gmqOrlePt3-gB0CbetWA==,826,UDP,7,1363.4655739705647,AES,0.1679949660152818,1,Chrome,0,1
gAAAAABnydXBzptV23Owh-YsvosK9dBDfhIP-eE599oP9dg8i6yo8AVVa-dTPvPw-S1Xq5xkgDhN4bUNtORhLaIx6QW7CeNRqQ==,270,TCP,3,517.172949926916,AES,0.3650029609588222,0,Edge,1,0
gAAAAABnydXBs2MHdq6SqVbMTRGgP4QTf-oOB4tcu1OLmLxWdKqTYDdmc6QsIwLVrK6D5y4DUHNmm-H_HvbNL51a_sl7NpRoyw==,560,TCP,1,287.6568700957884,AES,0.2851660044251404,2,Unknown,0,0
gAAAAABnydXBwP8UgtDnZVXq_0ENln2gyYKSo5dV1JIuUZWJp2fM5hj7jrheDwT8WDo7_8ttDe8azEBy3G4dbNzPkweNvgrgbA==,349,UDP,6,2412.3370126105506,AES,0.1190205210020363,2,Edge,0,0
gAAAAABnydXBemobX4U60bDLqknrtKQptqkdgu_TepDj9m2_rH_bT0-4Z7VIUHuBKMNMCFdVG9IeQu2--nXMRgMBdMwlGrn02g==,487,TCP,4,1892.9018689266836,,0.1223841935428572,2,Edge,0,1
gAAAAABnydXBw3wmflzRUilLkJLc5kJ57ojcfLClhfXkh_IQasl__XL14u3zBqTccdgpSYS_9DJQI1raDMS4tf2jGML5ynO35g==,565,TCP,6,199.1381600750973,AES,0.330268913803708,0,Unknown,0,1
gAAAAABnydXBopFSWV_RKaDcyVjgeiUHsOb2RskX8EL4dZ-QJmy_5DvJWJ19Nig1NsDUxsfOb-Asqxwjm2GdEglITmeP-LhxZQ==,564,ICMP,1,971.4244571489954,AES,0.4955960379954127,1,Chrome,1,0
gAAAAABnydXBn22KcKQuRbazBSv5FVbFRzp6TGqBX3djTxXmR5Z3mBnqdrjSl1iBd9IaJt6s6Biz9eFEjWlocJb5-9QBVgTXYg==,584,ICMP,5,833.3460702461568,AES,0.3152813648223707,3,Edge,1,1
gAAAAABnydXBk5uoONWexf-X19BGHaOlSUjtgnhlhlfj8Z0UYLUKT4Up6lomnCswzA3Dg5CkRukFZgfvuvbdGZjn-DUWwAzBrw==,822,TCP,4,839.0189386557257,,0.4868656011725923,1,Chrome,0,0
gAAAAABnydXBVtnhT2d5FAGrHZFPMCIJ1aGEndDpRIJcQa43aHx0Qqanf0KiHl6o90SaHWRNgnBEEp2zIEg74Er-6rDJPn0WLg==,590,TCP,2,1420.4082546499824,DES,0.3293615374094488,0,Firefox,0,0
gAAAAABnydXBxE0ZIT79s9evvov__zLIppoYEcJdlFI9ZqgREGl3HAuWsOa6PGWAEgpRdwGiOd3fmUdqbfChepQzC7X4AQfxtw==,451,TCP,3,896.9455531458007,DES,0.2199111948292063,1,Chrome,0,0
gAAAAABnydXB8UTbdBBs6aa3mB41IbyGnoqBk4GjqMGTheDcfid--_sQQwfs-LxIu7_MjCXbKvVnOv9mIeNgCJ8i1lHG42llIw==,692,UDP,5,583.855310438756,AES,0.0139490841475986,0,Chrome,1,0
gAAAAABnydXBFBLhyOe1KH7g9mmpkpWxExgwshE5qV7njeXcaRdF_3mOBwsFrl8mnRQ9SlPSPz1Z_EjWMNZW04Ha445svWqPiA==,737,UDP,3,1496.9847221984514,AES,0.1977576803915906,0,Chrome,0,0
gAAAAABnydXBxB-DVt7RJku3RwBStfk9twDkj43Y8sZXWYuxxdcFLUXJxYqJvPSbGkGhCIcfqvRmhym-2vXRwLgU3el5eFHYGA==,254,TCP,4,246.13477916772,,0.3204078994748288,1,Edge,0,0
gAAAAABnydXBrz7hhM1YK2EWJMvgLIwqt_H6qOPYGivFs__mu7w8p01ycakHWx9_Ma935yo9ZxvYQ9eA-6uUoIkIZh75g4gluA==,619,TCP,3,909.613570511592,DES,0.3850520807469007,1,Firefox,1,0
gAAAAABnydXBFs64ijZv-tsOMgoxw0Q01cMsAaoMAu-k63rud_i-PDsU82Xq7o7WIDxPsxhdqkSXppwolY-g0h5lwwWrQaYI5A==,640,TCP,10,967.2426270175245,AES,0.1107696192144518,2,Chrome,0,1
gAAAAABnydXBP_hFcWQv5EWgZWaFBUyN0iEHOUJrIcW4HQx7zDi4POjXmj0ZS_snwFKkYxQ8bQdWAMYEIeVReD3C76-6jlon7g==,440,TCP,2,1634.1496207114342,DES,0.4261470608561206,0,Edge,0,0
gAAAAABnydXBp9DbqMHbbjHbWkXHi_pXe275YXkgtfNBpZ5V8BD2PYfmEBJx77_SXlcwVgjXyCDHRA5uKNChM1oB6PuBm-Pemw==,775,TCP,2,5105.303538220236,AES,0.2966616306852894,4,Firefox,1,1
gAAAAABnydXBTughvolwfAjgQ6-jnA01vmv0epzWJ3Vc6568HR7rSH3CI_1w1v5crvGTa0re_pVUGraOmdkdcGytdV3VerTjtA==,469,UDP,6,652.3445904659508,AES,0.3819451239727479,0,Chrome,1,1
gAAAAABnydXBfv539W2Ang2KHxI1njQjWbihJy5e8Jj8EES1usfd-oSXo589Th8nBcgFAOZ_uTEpk1F_Ip4UgS_PV7McVlJuwA==,525,TCP,3,529.9608185255137,DES,0.4372191109631793,2,Chrome,0,0
gAAAAABnydXBI3zcVV80I-5GeSoiT-s73vFWxTMarmQJ05wcq7dLmc3SFoDr8cSAMN5stCcTHT0OW_S4kHoANNxq-gdFZRMU5Q==,465,TCP,3,734.4002156054077,AES,0.0285325918128976,0,Chrome,0,0
gAAAAABnydXBTNWJMwbKWcdVL3FmtW63DgK4RwKh92AF53cyO6q6CyTC507tETgF35bXd8suse9kwLX1gBOhoGOiXjO21PaxNw==,503,TCP,6,859.9422693736374,,0.5440106298884128,1,Chrome,0,0
gAAAAABnydXBZvewrNrnGIYD_Xejxnp3-f1_uHuPgNnSkPuA-tsbhXuYK03R5h4mFUDnxryFQFa7UNhmiqZ4p3KobxmgFTyDYQ==,280,TCP,1,998.5744788819244,DES,0.5701296897832435,3,Firefox,0,1
gAAAAABnydXBfw4G52Kg7oxfxhSahAl0AhxtModXH9m76xqWYRlVtC99P2OIFZPtyoAdd3yXzjRBT7uyEau431078OUUhtWkJg==,211,TCP,5,264.1605841403103,,0.3877557126325603,1,Chrome,0,1
gAAAAABnydXBUXni3g08rTwf_mLegkizPDMvxTKm_mAMCz3w2tRpEaMnLbIhFwwYyiKYYfOO1dLmOAkn8j4q6s8VD4tIvYNikA==,818,TCP,1,534.0340580303412,AES,0.5046823835689607,1,Chrome,0,0
gAAAAABnydXBGWlVBGhsKvPlGxliFZbAMCOJvS4cU5Sgya4DVWzrSSG2w-04bQ_tGMBq356XHt9rsmFWNAR8gYWC7kcJ4fPGMQ==,330,TCP,9,370.79821255332376,DES,0.2145834829977306,2,Edge,0,1
gAAAAABnydXBpqGWdbKw1Gsq4qDsV054VG4fwwBAz8rySnqo0Pd8OXLHs__MPFtSVhY5C0Dp-ivuRaRBGwhmYOU3vaZrZEDhkw==,301,TCP,3,31.63598383342571,DES,0.3147740488476515,2,Safari,0,0
gAAAAABnydXB2V10t6-EFPuzDSoW8oYuh6WrcqOv9RccC792uYqTlS5bLIVXP-GZ-UZ5SkGMZ20qePq1UKlhn34NcEo12r9SwA==,69,TCP,6,752.3098623780115,DES,0.2770811220964773,3,Chrome,1,1
gAAAAABnydXB8Gvxkj7PrjkwJFsfxQaEeBjpg45v1OZvmZZwDaT_KULmr3TrcfbjWsDi60BqlaOP7AXdLrbFP3syHPF6e2AhdA==,372,UDP,1,1662.3670576286816,DES,0.2222307233191188,3,Safari,0,1
gAAAAABnydXBuLUeWhlrpmngPAtNI9Vw8OwyLUErJg456PTxYo_uGvctheM1D9nG5hK7-oAiRnJkr9G9tGdfN3jpWIIhcRk4TA==,235,TCP,3,2035.4471760351732,DES,0.5809053708934138,2,Chrome,0,1
